user_id,date,bedtime_hour,wake_time_hour,sleep_duration_hours,time_in_bed_hours,sleep_latency_min,wake_episodes,caffeine_after_16,screen_time_before_bed_min,stress_level,exercise_minutes,sleep_efficiency,sleep_quality_score,felt_rested,app_opened,sleep_log_completed,insight_viewed,coach_message_sent,plan_completed
U0177,2026-02-15,24.35,8.91,8.07,8.56,21.3,1,0,40.7,3.8,11.5,0.943,63,0,0,0,0,0,0
U0177,2026-02-16,23.53,6.29,5.97,6.75,46.8,0,0,192.6,6.9,34.1,0.884,40,0,1,0,0,0,0
U0177,2026-02-17,23.27,6.83,6.95,7.56,36.5,0,0,27.6,8.0,55.6,0.92,62,0,1,1,1,1,0
U0177,2026-02-18,24.63,7.83,6.42,7.21,47.3,0,0,155.0,6.3,29.4,0.891,41,0,0,0,0,0,0
U0177,2026-02-19,22.44,7.46,7.87,9.03,59.8,1,1,63.4,5.8,85.0,0.872,48,0,1,1,0,0,0
U0177,2026-02-20,24.66,8.69,7.45,8.03,34.8,0,0,90.7,4.7,24.4,0.928,47,0,0,0,0,0,0
U0177,2026-02-21,24.62,7.6,6.16,6.99,49.5,0,0,146.8,7.9,42.6,0.882,40,0,1,1,0,0,0
U0177,2026-02-22,23.54,7.26,6.71,7.71,46.4,2,0,138.2,8.6,32.2,0.87,32,0,1,1,1,0,0
U0177,2026-02-23,23.42,7.59,6.94,8.16,61.8,2,1,121.0,7.4,43.0,0.851,43,0,1,1,1,1,1
U0177,2026-02-24,24.15,8.04,7.12,7.88,46.0,0,0,151.2,6.4,12.5,0.903,39,0,1,1,0,0,0
U0177,2026-02-25,23.02,7.1,7.47,8.08,32.2,1,0,111.1,3.9,54.1,0.925,50,0,0,0,0,0,0
U0177,2026-02-26,22.99,6.38,6.16,7.39,67.7,2,1,172.4,8.6,7.5,0.833,17,0,1,1,1,0,0
U0177,2026-02-27,23.45,7.9,7.73,8.45,40.1,1,0,113.7,4.7,55.0,0.914,54,0,0,0,0,0,0
U0177,2026-02-28,24.59,8.44,7.17,7.85,37.5,1,0,113.3,5.3,34.0,0.914,35,0,1,1,1,1,1
U0177,2026-03-01,23.89,8.28,7.58,8.39,40.5,2,1,70.4,3.4,17.9,0.904,41,0,1,1,1,1,0
U0177,2026-03-02,23.82,7.54,6.74,7.72,39.8,2,1,58.5,4.6,33.4,0.873,45,0,1,0,0,0,0
U0177,2026-03-03,23.47,6.82,6.51,7.35,44.6,1,1,89.7,6.0,34.4,0.885,38,0,1,1,1,1,1
U0177,2026-03-04,24.1,6.82,5.44,6.73,69.1,1,1,65.1,8.1,63.4,0.809,36,0,0,0,0,0,0
U0177,2026-03-05,23.35,7.72,7.84,8.37,31.5,0,0,125.9,2.4,67.8,0.937,52,0,1,0,1,0,0
U0177,2026-03-06,23.85,7.44,7.18,7.58,24.1,0,0,85.9,3.9,17.5,0.947,53,0,1,1,1,1,0
U0177,2026-03-07,23.86,7.76,6.82,7.9,24.7,5,0,151.6,6.0,9.0,0.864,34,0,1,1,0,0,0
U0177,2026-03-08,25.38,9.23,6.66,7.85,56.4,2,1,65.4,6.9,50.2,0.848,43,0,0,0,0,0,0
U0177,2026-03-09,23.52,6.7,6.68,7.18,25.4,1,0,134.7,5.7,59.2,0.929,52,0,0,0,0,0,0
U0177,2026-03-10,22.35,5.84,6.61,7.49,52.8,0,1,165.0,4.0,0.2,0.883,33,0,0,0,0,0,0
U0177,2026-03-11,24.02,9.25,8.57,9.23,23.6,2,0,17.2,4.8,25.3,0.928,66,0,0,0,0,0,0
U0177,2026-03-12,23.94,7.18,6.29,7.24,57.3,0,0,175.4,7.8,48.6,0.868,32,0,0,0,0,0,0
U0177,2026-03-13,24.24,8.2,7.47,7.96,29.5,0,0,95.0,5.3,22.0,0.938,59,0,1,0,0,0,0
U0177,2026-03-14,23.94,7.17,5.77,7.23,77.5,2,1,140.2,9.5,24.4,0.798,22,0,1,0,1,0,0
U0177,2026-03-15,24.18,6.93,5.68,6.75,58.2,1,1,177.3,7.4,0.0,0.841,24,0,0,0,0,0,0
U0177,2026-03-16,24.28,7.26,6.49,6.98,29.9,0,0,133.4,4.4,31.0,0.929,56,0,1,0,1,0,0
U0177,2026-03-17,24.35,8.2,7.35,7.85,23.4,2,0,88.6,4.3,40.5,0.936,51,1,0,0,0,0,0
U0177,2026-03-18,24.54,7.78,6.58,7.24,39.6,0,0,158.5,8.2,47.9,0.909,35,0,0,0,0,0,0
U0177,2026-03-19,22.43,6.64,7.47,8.21,21.8,3,0,113.0,5.6,55.8,0.911,52,0,1,1,1,0,0
U0177,2026-03-20,24.11,7.17,6.1,7.05,47.7,1,0,90.4,6.3,44.6,0.866,41,0,0,0,0,0,0
U0177,2026-03-21,24.45,8.19,7.03,7.74,42.6,0,0,153.5,4.9,58.2,0.908,58,0,1,1,1,1,1
U0177,2026-03-22,24.91,8.28,6.84,7.38,24.0,2,0,132.6,4.6,50.9,0.927,36,0,0,0,0,0,0
U0177,2026-03-23,24.61,8.3,7.16,7.68,26.5,1,0,44.7,5.1,26.5,0.931,54,0,1,1,0,0,0
U0177,2026-03-24,23.15,7.07,7.17,7.91,37.5,1,0,70.5,5.7,42.0,0.906,53,0,1,0,1,1,1
U0177,2026-03-25,23.93,6.8,5.63,6.87,61.3,4,1,142.6,6.4,31.8,0.819,22,0,0,0,0,0,0
U0177,2026-03-26,23.71,7.97,7.71,8.25,27.6,1,0,98.7,4.0,26.5,0.934,59,1,1,1,1,1,1
U0177,2026-03-27,24.14,8.13,7.37,7.98,36.8,0,0,132.9,6.4,32.7,0.923,45,0,1,1,1,1,1
U0177,2026-03-28,24.97,8.64,7.07,7.67,20.5,2,0,118.3,3.3,22.6,0.922,35,0,1,0,0,0,0
U0177,2026-03-29,24.56,9.15,8.03,8.6,28.0,1,0,60.6,3.4,30.2,0.934,61,0,1,1,0,0,0
U0177,2026-03-30,24.1,8.09,7.4,7.99,35.6,0,0,136.8,6.2,56.2,0.926,60,0,1,1,1,0,0
U0177,2026-03-31,24.01,7.49,7.02,7.49,24.1,1,0,55.9,6.3,31.4,0.937,47,0,1,1,0,0,0
U0178,2026-01-01,24.27,8.65,6.98,8.37,64.5,2,1,48.7,6.1,96.2,0.834,45,0,0,0,0,0,0
U0178,2026-01-02,23.99,8.98,8.47,8.99,30.9,0,0,107.6,1.6,121.0,0.943,73,1,1,1,0,0,0
U0178,2026-01-03,24.03,8.67,7.87,8.64,41.7,1,0,111.7,5.3,74.8,0.911,54,0,1,1,1,1,1
U0178,2026-01-04,24.82,10.18,8.77,9.36,17.4,2,0,95.5,2.1,45.1,0.937,51,0,0,0,0,0,0
U0178,2026-01-05,23.42,7.08,7.19,7.65,28.0,0,0,92.1,4.2,73.3,0.939,53,0,1,1,0,0,0
U0178,2026-01-06,23.91,8.38,7.34,8.47,53.6,2,1,168.0,4.1,79.3,0.866,43,0,1,1,1,0,0
U0178,2026-01-07,23.48,8.18,8.09,8.7,20.6,2,0,45.2,3.5,21.5,0.93,59,0,1,1,1,0,0
U0178,2026-01-08,23.61,8.04,7.9,8.43,31.8,0,0,21.6,3.2,54.9,0.937,62,0,1,1,0,0,0
U0178,2026-01-09,24.0,9.21,8.57,9.21,33.7,1,0,90.3,1.3,75.6,0.931,52,0,1,0,0,0,0
U0178,2026-01-10,24.05,7.94,7.02,7.9,42.5,2,0,106.9,7.6,19.2,0.889,36,0,0,0,0,0,0
U0178,2026-01-11,25.52,10.07,8.01,8.55,32.9,0,0,147.9,5.5,36.4,0.936,52,0,1,1,0,0,0
U0178,2026-01-12,23.65,8.13,7.98,8.48,29.7,0,0,62.0,4.6,32.2,0.942,60,0,1,0,0,0,0
U0178,2026-01-13,23.72,7.69,7.15,7.97,37.1,2,1,132.6,4.1,50.7,0.897,44,0,0,0,0,0,0
U0178,2026-01-14,22.98,6.71,7.24,7.74,29.6,0,0,88.9,4.7,60.1,0.936,57,0,1,1,1,0,0
U0178,2026-01-15,23.68,7.72,7.39,8.04,32.0,2,0,132.1,5.7,61.0,0.919,36,0,1,1,0,0,0
U0178,2026-01-16,23.7,8.44,8.05,8.74,41.2,0,0,91.8,4.1,97.3,0.921,60,1,0,0,0,0,0
U0178,2026-01-17,23.91,8.2,8.02,8.29,16.3,0,0,77.9,3.1,72.1,0.967,59,0,1,1,1,0,0
U0178,2026-01-18,23.57,8.01,7.9,8.44,32.7,0,0,72.3,5.6,71.8,0.936,61,0,1,1,1,1,0
U0178,2026-01-19,23.11,7.22,6.54,8.11,28.6,7,0,64.7,5.8,60.1,0.807,22,0,0,0,0,0,0
U0178,2026-01-20,23.62,7.66,7.1,8.04,38.2,2,0,145.2,5.6,84.9,0.882,45,0,1,1,0,0,0
U0178,2026-01-21,23.21,6.52,6.45,7.31,46.9,1,0,85.5,5.5,69.7,0.883,46,0,1,1,1,1,0
U0178,2026-01-22,23.96,7.75,7.37,7.79,25.2,0,0,75.5,3.7,54.6,0.946,68,0,0,0,0,0,0
U0178,2026-01-23,23.73,7.42,6.96,7.69,38.2,1,0,177.3,5.2,61.3,0.905,45,0,1,0,1,1,1
U0178,2026-01-24,25.15,9.52,7.98,8.37,23.4,0,0,41.6,1.1,42.8,0.953,71,1,0,0,0,0,0
U0178,2026-01-25,24.33,7.64,6.68,7.3,30.1,1,0,111.5,4.1,96.1,0.914,42,0,1,1,1,1,1
U0178,2026-01-26,23.22,7.3,7.6,8.09,24.7,1,0,59.6,1.0,45.0,0.939,53,1,1,1,0,0,0
U0178,2026-01-27,23.77,7.35,7.07,7.58,30.4,0,0,90.9,3.8,26.7,0.933,64,0,0,0,0,0,0
U0178,2026-01-28,23.69,7.44,7.29,7.74,26.9,0,0,80.4,3.5,53.0,0.942,74,1,0,0,0,0,0
U0178,2026-01-29,23.83,7.78,6.67,7.95,59.3,2,1,112.8,4.5,47.3,0.84,39,0,0,0,0,0,0
U0178,2026-01-30,23.16,7.21,7.33,8.05,38.8,1,0,120.2,4.7,76.3,0.911,70,0,0,0,0,0,0
U0178,2026-01-31,24.45,8.01,6.96,7.56,36.0,0,0,158.0,4.3,83.0,0.921,53,0,1,1,0,0,0
U0178,2026-02-01,24.59,8.79,7.48,8.19,42.8,0,1,37.1,4.1,54.5,0.913,52,0,0,0,0,0,0
U0178,2026-02-02,23.89,8.78,7.85,8.89,43.3,2,0,34.7,3.8,38.4,0.883,62,0,1,1,1,1,1
U0178,2026-02-03,23.04,6.96,7.64,7.91,16.1,0,0,113.1,2.8,51.4,0.966,52,0,0,0,0,0,0
U0178,2026-02-04,24.05,7.99,7.53,7.94,20.2,1,0,64.8,2.7,74.5,0.949,57,0,1,0,0,0,0
U0178,2026-02-05,23.45,6.71,6.19,7.26,64.3,0,1,137.3,6.0,61.1,0.852,38,0,1,1,1,0,0
U0178,2026-02-06,23.39,7.53,7.46,8.14,40.9,0,0,174.3,5.2,45.3,0.916,47,0,1,1,0,0,0
U0178,2026-02-07,23.8,7.64,7.37,7.84,28.2,0,0,134.8,5.1,116.0,0.94,51,0,1,0,0,0,0
U0178,2026-02-08,23.38,7.76,8.0,8.38,17.3,1,0,103.5,4.0,71.3,0.955,63,0,1,1,0,0,0
U0178,2026-02-09,23.02,8.09,8.07,9.08,55.9,1,1,133.4,4.6,91.0,0.889,59,0,1,1,0,0,0
U0178,2026-02-10,24.34,8.72,7.78,8.39,36.7,0,0,73.6,6.7,64.4,0.927,58,1,0,0,0,0,0
U0178,2026-02-11,22.98,6.59,7.14,7.61,19.2,1,0,49.9,2.4,80.3,0.938,57,0,1,1,0,0,0
U0178,2026-02-12,23.13,7.36,7.37,8.23,51.5,0,1,98.4,2.9,57.5,0.896,60,1,0,0,0,0,0
U0178,2026-02-13,23.41,6.98,7.06,7.57,30.4,0,0,83.1,2.4,39.6,0.933,43,0,1,1,1,1,0
U0178,2026-02-14,24.58,8.86,7.36,8.28,18.7,4,0,140.0,5.6,60.7,0.889,37,0,1,1,1,1,0
U0178,2026-02-15,23.51,9.18,8.96,9.68,27.8,2,0,111.6,2.5,77.9,0.926,60,0,1,1,0,0,0
U0178,2026-02-16,23.1,7.31,7.19,8.21,57.6,1,1,123.6,3.6,29.6,0.876,55,0,1,0,0,0,0
U0178,2026-02-17,23.33,6.95,6.47,7.62,53.9,4,1,79.4,5.6,107.6,0.85,33,0,0,0,0,0,0
U0178,2026-02-18,23.18,6.54,6.68,7.37,31.4,1,0,93.7,4.2,72.8,0.907,43,0,1,0,0,0,0
U0178,2026-02-19,23.4,7.25,6.64,7.86,68.8,1,1,113.0,5.6,35.4,0.845,43,1,1,0,1,0,0
U0178,2026-02-20,24.43,8.49,7.55,8.06,30.6,0,1,43.4,2.1,31.7,0.937,54,0,1,1,1,1,1
U0178,2026-02-21,24.35,8.46,7.59,8.11,23.7,2,0,100.2,3.7,59.3,0.936,58,0,1,1,1,1,0
U0178,2026-02-22,22.59,7.25,8.24,8.65,19.5,1,0,88.0,3.5,78.1,0.952,50,0,1,0,0,0,0
U0178,2026-02-23,23.76,7.48,7.09,7.72,30.3,2,0,97.1,2.9,71.4,0.918,51,0,1,1,0,0,0
U0178,2026-02-24,23.58,6.94,6.85,7.36,30.7,0,0,138.3,4.4,76.6,0.93,55,0,0,0,0,0,0
U0178,2026-02-25,23.87,8.17,7.64,8.29,20.2,2,0,28.3,2.8,54.7,0.921,53,0,0,0,0,0,0
U0178,2026-02-26,23.21,7.05,7.5,7.85,14.5,1,0,112.7,2.4,53.2,0.956,62,0,1,0,1,1,0
U0178,2026-02-27,23.42,7.11,7.42,7.69,12.9,1,0,42.8,3.3,66.9,0.965,62,0,1,1,1,0,0
U0178,2026-02-28,24.78,9.0,7.44,8.22,28.1,3,0,184.5,3.1,56.2,0.905,48,0,1,1,0,0,0
U0178,2026-03-01,23.92,6.8,6.34,6.88,32.3,0,0,66.6,5.0,41.0,0.922,55,1,0,0,0,0,0
U0178,2026-03-02,24.05,8.62,7.67,8.57,48.5,1,0,108.5,5.6,57.5,0.895,49,0,1,1,0,0,0
U0178,2026-03-03,23.76,7.28,6.34,7.52,60.6,2,1,141.9,4.7,86.4,0.843,25,0,1,1,1,1,1
U0178,2026-03-04,24.03,8.52,7.52,8.49,38.5,3,0,96.9,3.9,74.8,0.886,54,0,0,0,0,0,0
U0178,2026-03-05,23.54,6.77,6.67,7.23,33.7,0,0,114.4,6.3,79.2,0.922,53,0,1,0,0,0,0
U0178,2026-03-06,22.83,6.89,7.58,8.06,21.5,1,0,108.0,2.5,68.0,0.94,65,0,1,1,0,0,0
U0178,2026-03-07,23.47,8.87,8.86,9.4,26.3,1,0,35.1,1.7,87.0,0.943,63,0,0,0,0,0,0
U0178,2026-03-08,23.34,7.68,7.37,8.35,44.0,2,0,153.7,4.7,43.6,0.883,38,0,1,1,1,0,0
U0178,2026-03-09,24.29,8.05,7.04,7.76,31.2,2,0,143.1,5.0,45.4,0.907,40,0,1,1,1,1,0
U0178,2026-03-10,24.2,8.23,7.75,8.04,17.4,0,0,48.4,2.9,65.8,0.964,54,1,1,1,1,1,1
U0178,2026-03-11,24.02,7.99,7.3,7.97,36.0,1,0,115.3,5.4,91.5,0.916,59,0,1,0,0,0,0
U0178,2026-03-12,24.17,7.79,6.88,7.63,44.7,0,1,85.3,5.2,48.6,0.902,48,0,0,0,0,0,0
U0178,2026-03-13,23.34,8.11,8.53,8.78,14.9,0,0,74.3,1.4,74.1,0.972,70,1,1,1,1,0,0
U0178,2026-03-14,23.55,8.11,7.54,8.56,41.9,2,1,92.3,6.0,72.6,0.881,28,0,0,0,0,0,0
U0178,2026-03-15,23.43,8.02,7.9,8.59,29.9,3,0,115.3,3.4,64.8,0.919,50,0,1,1,1,1,1
U0178,2026-03-16,23.19,7.37,7.18,8.18,48.3,3,0,120.5,6.1,54.3,0.878,42,0,1,0,1,1,1
U0178,2026-03-17,24.57,8.02,6.07,7.45,66.8,2,1,106.7,5.9,22.8,0.815,31,0,0,0,0,0,0
U0178,2026-03-18,22.59,6.27,6.93,7.68,30.7,2,0,25.7,5.7,69.2,0.902,48,0,1,1,0,0,0
U0178,2026-03-19,22.9,7.33,7.48,8.43,48.7,1,0,127.8,6.4,68.1,0.887,50,0,1,1,0,0,0
U0178,2026-03-20,23.82,7.36,7.07,7.54,23.4,1,0,177.9,4.4,80.8,0.938,53,0,0,0,0,0,0
U0178,2026-03-21,25.16,8.59,7.04,7.43,18.1,1,0,46.8,5.5,70.9,0.947,49,0,1,1,1,1,0
U0178,2026-03-22,24.52,9.24,8.13,8.71,23.3,2,0,99.0,3.0,52.7,0.933,61,0,1,1,1,0,0
U0178,2026-03-23,24.26,8.33,7.3,8.06,39.4,1,0,91.2,5.3,42.8,0.905,53,0,0,0,0,0,0
U0178,2026-03-24,23.6,7.91,7.03,8.31,50.4,3,1,89.1,3.1,30.5,0.846,33,0,0,0,0,0,0
U0178,2026-03-25,23.73,7.14,6.86,7.41,15.5,2,0,77.8,3.6,58.7,0.926,56,0,1,1,1,1,1
U0178,2026-03-26,23.24,7.05,7.36,7.81,17.8,1,0,75.0,4.5,46.6,0.942,60,0,1,1,1,1,1
U0178,2026-03-27,23.74,6.95,6.34,7.21,35.9,2,1,83.0,4.9,62.0,0.879,47,0,0,0,0,0,0
U0178,2026-03-28,24.34,8.18,7.33,7.84,30.8,0,0,93.5,4.3,75.2,0.934,62,0,1,0,1,1,0
U0178,2026-03-29,24.03,8.27,7.37,8.24,26.8,3,0,155.9,5.2,22.0,0.894,39,0,1,1,1,1,0
U0178,2026-03-30,24.29,7.74,6.58,7.45,49.3,1,1,153.8,5.8,40.5,0.883,34,0,1,1,1,0,0
U0178,2026-03-31,23.27,7.64,7.57,8.36,38.7,1,0,129.9,3.5,71.7,0.905,60,0,0,0,0,0,0
U0179,2026-01-01,24.18,7.62,6.26,7.44,55.7,3,0,82.8,10.0,0.0,0.841,28,0,0,0,0,0,0
U0179,2026-01-02,25.34,8.1,5.99,6.77,39.8,2,0,168.1,8.5,0.0,0.885,34,0,0,0,0,0,0
U0179,2026-01-03,24.77,9.22,7.95,8.45,24.5,1,0,96.2,5.7,15.1,0.941,49,0,1,1,0,0,0
U0179,2026-01-04,26.01,9.46,6.6,7.44,42.5,2,0,154.6,7.9,40.2,0.887,40,0,1,0,0,0,0
U0179,2026-01-05,24.63,8.05,6.59,7.42,39.7,3,0,111.1,8.8,35.2,0.889,37,0,1,1,1,0,0
U0179,2026-01-06,23.71,7.27,6.42,7.57,62.4,2,1,121.6,7.8,37.8,0.849,31,0,1,0,1,0,0
U0179,2026-01-07,25.41,9.27,7.2,7.86,33.1,1,0,115.6,5.3,25.8,0.916,49,0,1,1,0,0,0
U0179,2026-01-08,23.41,7.08,6.31,7.67,44.3,4,0,144.5,8.1,38.0,0.822,37,0,1,0,1,0,0
U0179,2026-01-09,24.18,7.84,6.69,7.65,57.5,0,1,161.9,7.8,45.5,0.875,42,0,1,1,1,1,0
U0179,2026-01-10,25.09,9.51,7.65,8.42,46.1,0,0,105.4,7.2,62.3,0.909,45,0,1,1,1,1,0
U0179,2026-01-11,24.28,8.8,7.15,8.52,62.9,3,1,152.9,8.3,20.2,0.839,37,0,1,1,1,1,1
U0179,2026-01-12,25.4,8.14,5.7,6.73,41.5,3,0,134.8,9.1,27.9,0.846,18,0,1,1,1,1,1
U0179,2026-01-13,24.18,7.53,6.59,7.35,45.9,0,0,170.4,9.2,47.6,0.896,34,0,1,1,0,0,0
U0179,2026-01-14,24.6,7.26,5.61,6.66,53.0,2,0,138.6,9.3,5.9,0.843,29,0,1,1,1,1,0
U0179,2026-01-15,25.11,8.25,6.17,7.14,51.4,1,0,132.0,10.0,30.3,0.864,26,0,1,1,1,0,0
U0179,2026-01-16,23.81,6.35,5.13,6.54,73.0,2,1,115.7,9.0,29.6,0.784,12,0,1,1,1,0,0
U0179,2026-01-17,24.16,7.8,6.68,7.64,49.2,1,0,117.9,8.1,44.7,0.875,31,0,1,1,1,0,0
U0179,2026-01-18,24.92,9.1,7.05,8.18,51.9,4,0,146.9,9.4,0.0,0.861,26,0,1,0,1,0,0
U0179,2026-01-19,24.86,7.72,6.36,6.86,22.4,2,0,101.8,7.4,36.2,0.927,43,0,0,0,0,0,0
U0179,2026-01-20,24.61,6.99,5.89,6.38,28.9,0,0,137.2,6.6,68.9,0.924,37,0,1,1,0,0,0
U0179,2026-01-21,23.33,7.55,6.85,8.22,62.3,4,1,161.9,7.6,47.1,0.834,36,0,1,1,0,0,0
U0179,2026-01-22,24.15,7.15,5.65,7.01,70.8,2,1,122.8,7.9,0.6,0.806,12,0,1,1,0,0,0
U0179,2026-01-23,24.03,6.86,5.64,6.83,57.2,2,1,91.3,9.6,6.9,0.826,17,0,1,0,0,0,0
U0179,2026-01-24,25.3,9.77,7.14,8.47,67.3,3,1,126.0,9.7,44.7,0.843,36,0,1,1,0,0,0
U0179,2026-01-25,25.22,8.04,6.07,6.82,41.6,1,0,115.1,10.0,44.4,0.891,30,0,1,1,1,1,1
U0179,2026-01-26,23.16,6.0,5.76,6.84,50.4,2,0,169.6,9.4,0.0,0.843,32,0,1,0,0,0,0
U0179,2026-01-27,24.18,7.85,6.97,7.67,41.7,0,0,147.2,6.2,59.4,0.909,37,0,1,1,1,1,0
U0179,2026-01-28,24.54,7.73,6.13,7.19,34.5,5,0,137.4,6.5,13.2,0.853,24,0,1,1,1,1,1
U0179,2026-01-29,23.8,7.51,6.54,7.72,62.0,1,0,142.0,7.4,43.0,0.847,46,0,1,1,0,0,0
U0179,2026-01-30,24.94,7.87,5.56,6.93,56.7,3,0,222.7,8.5,45.4,0.802,27,0,1,0,0,0,0
U0179,2026-01-31,24.46,7.93,6.59,7.46,52.4,0,0,164.9,9.0,33.2,0.883,30,0,1,1,0,0,0
U0179,2026-02-01,26.04,9.01,5.98,6.96,58.9,0,0,171.7,9.4,19.6,0.859,30,0,1,1,0,0,0
U0179,2026-02-02,23.89,7.57,6.79,7.68,45.6,2,0,164.4,7.8,4.7,0.884,36,0,1,1,1,1,0
U0179,2026-02-03,25.29,8.96,6.46,7.67,54.7,2,0,123.1,8.6,39.6,0.842,31,0,1,0,1,0,0
U0179,2026-02-04,24.9,9.31,7.44,8.42,44.6,2,0,89.3,7.5,27.6,0.885,40,0,1,0,0,0,0
U0179,2026-02-05,23.77,7.5,6.56,7.72,54.3,2,0,104.6,8.3,39.6,0.85,40,0,0,0,0,0,0
U0179,2026-02-06,24.57,9.15,7.89,8.58,41.3,0,0,134.6,6.5,23.9,0.92,46,0,0,0,0,0,0
U0179,2026-02-07,24.83,8.22,6.65,7.39,44.2,0,0,92.1,6.4,25.2,0.9,45,0,1,1,0,0,0
U0179,2026-02-08,25.0,7.53,5.81,6.53,43.3,0,1,119.1,6.9,20.8,0.89,38,0,1,1,0,0,0
U0179,2026-02-09,23.47,6.26,5.49,6.79,60.7,3,1,127.3,8.5,32.6,0.809,14,0,1,1,0,0,0
U0179,2026-02-10,24.42,6.81,5.76,6.39,37.5,0,0,187.7,7.9,73.1,0.902,25,0,1,1,1,1,0
U0179,2026-02-11,23.54,7.62,6.67,8.08,56.9,3,0,179.1,9.5,40.6,0.826,27,0,1,1,0,0,0
U0179,2026-02-12,23.17,5.99,6.04,6.82,39.8,1,0,164.5,7.3,50.9,0.886,38,0,1,0,0,0,0
U0179,2026-02-13,23.93,7.31,5.95,7.38,57.3,4,0,176.1,7.7,0.0,0.805,30,0,1,1,0,0,0
U0179,2026-02-14,25.92,9.69,6.72,7.77,50.3,4,0,175.6,10.0,35.5,0.865,28,0,1,1,1,1,1
U0179,2026-02-15,24.9,8.1,5.95,7.2,66.6,1,1,175.4,10.0,18.4,0.827,18,0,1,0,1,0,0
U0179,2026-02-16,25.09,8.46,6.62,7.37,37.1,1,0,168.5,6.6,8.1,0.899,49,0,0,0,0,0,0
U0179,2026-02-17,23.76,6.87,6.22,7.1,43.3,2,0,84.9,8.6,3.2,0.875,27,0,0,0,0,0,0
U0179,2026-02-18,23.76,7.92,7.34,8.16,42.1,1,0,133.2,9.6,80.4,0.899,53,0,1,1,0,0,0
U0179,2026-02-19,23.89,7.41,6.72,7.51,36.9,3,0,201.8,7.5,47.9,0.895,39,0,1,1,1,0,0
U0179,2026-02-20,24.1,7.93,6.81,7.83,61.7,0,0,68.3,7.6,5.6,0.869,52,0,1,1,0,0,0
U0179,2026-02-21,23.63,7.24,6.68,7.61,50.0,1,0,148.7,9.3,19.4,0.878,38,0,1,1,1,1,1
U0179,2026-02-22,24.57,8.87,7.23,8.3,57.3,1,1,132.4,9.1,54.2,0.871,32,0,1,0,1,1,0
U0179,2026-02-23,24.45,8.6,6.66,8.15,70.5,2,1,118.8,7.7,42.3,0.818,33,0,1,0,0,0,0
U0179,2026-02-24,24.92,8.51,6.8,7.59,47.4,0,0,157.3,5.6,28.3,0.896,40,0,1,0,1,1,1
U0179,2026-02-25,24.91,8.37,6.32,7.46,52.7,2,0,170.3,9.6,26.9,0.847,35,0,0,0,0,0,0
U0179,2026-02-26,24.56,7.71,6.55,7.15,31.8,1,0,113.2,7.9,25.2,0.916,45,0,1,1,0,0,0
U0179,2026-02-27,24.33,7.78,6.41,7.46,57.7,1,1,138.7,8.5,40.8,0.86,34,0,1,1,1,0,0
U0179,2026-02-28,23.84,6.93,6.14,7.09,50.5,2,0,195.0,9.2,26.0,0.866,28,0,0,0,0,0,0
U0179,2026-03-01,24.47,8.19,7.2,7.72,31.5,0,0,133.0,5.7,13.4,0.932,51,0,1,1,1,0,0
U0179,2026-03-02,23.44,5.0,5.07,5.55,29.2,0,0,123.7,7.7,49.4,0.912,32,0,1,1,0,0,0
U0179,2026-03-03,23.9,6.12,5.41,6.22,35.0,3,0,159.8,10.0,26.4,0.87,21,0,1,0,1,1,1
U0179,2026-03-04,25.38,8.35,5.68,6.98,53.1,3,1,132.1,8.1,6.9,0.813,28,0,0,0,0,0,0
U0179,2026-03-05,23.35,5.55,5.03,6.21,58.4,3,0,137.4,10.0,37.0,0.811,19,0,1,1,0,0,0
U0179,2026-03-06,23.74,7.69,7.41,7.95,32.3,0,0,68.1,6.1,56.6,0.932,51,0,1,0,0,0,0
U0179,2026-03-07,25.44,8.86,5.85,7.42,76.4,2,1,240.0,9.2,62.2,0.788,6,0,1,0,0,0,0
U0179,2026-03-08,24.98,8.18,6.01,7.21,54.9,2,1,153.5,8.9,59.8,0.834,24,0,1,1,0,0,0
U0179,2026-03-09,22.95,7.01,7.34,8.06,38.8,1,0,97.8,7.9,42.5,0.911,50,0,0,0,0,0,0
U0179,2026-03-10,23.31,6.09,5.92,6.79,48.2,1,0,160.0,9.2,53.8,0.873,42,0,0,0,0,0,0
U0179,2026-03-11,23.53,6.59,6.05,7.06,53.5,1,1,150.8,8.2,0.0,0.856,34,0,0,0,0,0,0
U0179,2026-03-12,23.38,7.17,6.97,7.79,43.5,1,0,144.8,7.8,60.9,0.895,48,0,1,1,0,0,0
U0179,2026-03-13,23.97,6.34,5.65,6.37,43.5,0,1,78.2,6.2,17.4,0.886,45,0,1,1,1,0,0
U0179,2026-03-14,24.84,7.97,6.49,7.13,38.5,0,0,114.3,6.3,39.8,0.91,48,0,1,1,0,0,0
U0179,2026-03-15,24.99,9.37,7.69,8.38,35.1,1,0,115.7,7.2,16.8,0.918,42,0,1,0,1,1,1
U0179,2026-03-16,24.69,8.16,6.69,7.47,46.5,0,0,119.1,8.2,39.7,0.896,45,0,1,1,1,1,1
U0179,2026-03-17,24.69,7.72,6.06,7.02,48.5,1,1,117.9,6.5,57.7,0.864,35,0,0,0,0,0,0
U0179,2026-03-18,24.2,5.83,4.37,5.64,76.3,0,1,182.4,8.6,16.7,0.774,23,0,1,0,1,1,0
U0179,2026-03-19,25.07,8.84,6.71,7.78,48.5,2,0,131.2,7.2,0.0,0.863,35,0,1,1,1,0,0
